batch_id,production_date,raw_material_supplier,pigment_type,pigment_quantity,mixing_time,mixing_speed,product_quality_score,efficiency_score,quality_category
568,2024-01-28,1,type_c,44.43682395,40.68,Low,7.528783117,0.18507333129301867,Medium
402,2024-01-28,1,type_c,49.19678128,50.13,High,9.904216902,0.19757065433871931,High
1247,2024-01-28,2,type_c,33.45294971,30.23,Low,5.004710726,0.16555444015878265,Low
1711,2024-01-29,2,type_c,34.1989105,49.45,High,7.197575938,0.145552597330637,Medium
1489,2024-01-29,2,type_c,32.06027024,26.43,Medium,5.970647018,0.22590416261823687,Low
1878,2024-01-29,1,type_a,42.42351005,8.31,Low,7.657550698,0.9214862452466906,Medium
437,2024-01-29,1,type_c,44.01898354,41.85,Medium,7.352721529,0.17569227070489846,Medium
157,2024-01-30,1,type_a,38.96137376,51.24,Medium,8.364873231,0.16324889209601876,High
1684,2024-01-30,2,type_b,42.46868042,24.73,Medium,4.696485064,0.18991043526081683,Low
161,2024-01-30,2,type_a,35.93279928,49.54,High,5.817535722,0.11743108037949132,Low
1157,2024-01-31,2,type_b,42.02561827,38.98,Medium,5.504258397,0.14120724466393023,Low
362,2024-01-31,2,type_b,31.74537402,22.59,Low,6.303855724,0.27905514493138556,Medium
1775,2024-01-31,1,type_c,43.15423956,22.2,High,8.990385805,0.4049723335585586,High
1055,2024-01-31,2,type_b,38.59841869,25.97,Medium,7.018876179,0.2702686245283019,Medium
1060,2024-01-31,1,type_a,50.90045091,19.23,Low,7.454239874,0.38763597888715545,Medium
1898,2024-01-31,2,type_c,25.26697303,15.57,High,5.76700038,0.37039180346820805,Low
266,2024-02-01,1,type_a,46.28811644,22.92,Medium,6.108103564,0.266496665095986,Medium
1403,2024-02-01,2,type_b,36.557856,11.99,Medium,5.867136459,0.48933581809841536,Low
1928,2024-02-01,2,type_c,30.76358411,12.28,High,6.186576794,0.503792898534202,Medium
1269,2024-02-01,2,Type_C,35.80084338,55.62,Medium,5.732109902,0.10305843045667028,Low
170,2024-02-01,2,type_c,39.86005744,17.24,High,5.819496521,0.33755780284222736,Low
1183,2024-02-01,2,type_a,31.9565435,23.77,Low,5.488000117,0.23087926449305848,Low
1733,2024-02-01,1,type_a,44.14788847,49.01,Medium,9.299716465,0.18975140716180372,High
562,2024-02-02,1,type_a,50.41556965,47.85,High,8.922108471,0.1864599471473354,High
1260,2024-02-02,2,type_c,37.12646628,38.11,Low,4.635453347,0.12163351737076884,Low
130,2024-02-02,2,type_b,28.76192225,23.09,Medium,5.143011747,0.22273762438284972,Low
393,2024-02-02,1,type_a,47.06533279,14.14,Low,7.823207741,0.5532678741867043,Medium
1217,2024-02-02,2,type_a,40.38481329,19.83,Low,7.135997998,0.3598586988401412,Medium
316,2024-02-02,1,type_c,47.06161793,22.46,Low,8.830747494,0.39317664710596617,High
1608,2024-02-02,2,type_b,33.78242973,49.14,Low,7.646224096,0.15560081595441597,Medium
642,2024-02-02,2,type_c,31.74383237,34.94,Low,5.123453931,0.14663577364052663,Low
173,2024-02-02,2,type_b,42.16408765,42.16,Medium,5.472320928,0.12979888349146113,Low
864,2024-02-02,2,type_b,37.75342356,10.86,High,5.982558643,0.5508801697053407,Low
490,2024-02-02,1,type_a,43.41743291,56.4,Low,9.216837209,0.1634190994503546,High
877,2024-02-02,2,type_b,30.91161418,52.43,Medium,7.346208374,0.14011459801640283,Medium
1610,2024-02-03,2,type_b,27.12097471,51.16,Low,6.612214448,0.12924578670836592,Medium
470,2024-02-03,1,type_b,45.96196402,56.2,High,7.127888399,0.12683075443060496,Medium
559,2024-02-03,2,type_a,37.30896061,18.21,Low,5.568608863,0.30579949824272373,Low
1262,2024-02-03,2,type_c,39.40563479,50.99,Low,6.120859099,0.12004038240831534,Medium
1173,2024-02-03,2,type_b,28.67344153,34.36,-,3.522474252,0.10251671280558788,Low
475,2024-02-04,2,type_c,32.87726636,51.19,High,6.541983432,0.12779807446766947,Medium
863,2024-02-05,1,type_b,46.58308647,58.07,High,6.87707466,0.11842732323058378,Medium
349,2024-02-05,2,type_b,35.7237606,32.75,High,6.800700459,0.20765497584732823,Medium
607,2024-02-05,2,type_c,37.62335115,43.11,High,6.635825152,0.15392774650893065,Medium
1707,2024-02-05,1,type_a,43.84436956,26.48,Medium,8.144013279,0.3075533715634441,High
1023,2024-02-05,1,type_b,49.50907372,17.73,High,8.193291674,0.4621145896221094,High
1304,2024-02-05,1,type_b,47.13712457,22.61,Medium,9.815804447,0.43413553502874835,High
906,2024-02-05,2,type_c,34.72621217,31.31,Medium,6.793139613,0.21696389693388696,Medium
1010,2024-02-05,1,type_c,42.72849379,17.0,Medium,9.929163535,0.5840684432352942,High
254,2024-02-05,2,type_a,35.32637832,31.84,Low,4.855398869,0.15249368307160804,Low
1202,2024-02-06,1,type_a,42.7196834,51.7,Medium,8.182165857,0.15826239568665376,High
1205,2024-02-06,1,type_a,35.15124902,39.09,High,8.349265218,0.21359082164236373,High
1226,2024-02-06,2,type_a,33.12200105,37.49,Low,5.123395433,0.1366603209655908,Low
331,2024-02-06,1,type_a,41.95871499,40.12,High,7.532661245,0.1877532713110668,Medium
993,2024-02-06,2,type_c,34.81567511,39.3,High,4.589484604,0.11678077872773537,Low
874,2024-02-06,2,type_b,31.46561167,54.84,High,7.597983114,0.13854819682713346,Medium
1068,2024-02-06,2,type_c,28.42905677,11.01,Low,6.968934584,0.6329640857402362,Medium
1814,2024-02-06,2,type_b,34.55537337,49.08,High,5.820900212,0.11860024881825591,Low
322,2024-02-06,2,type_b,38.60307914,51.13,High,6.339285961,0.12398368787404654,Medium
1107,2024-02-06,1,type_b,53.88609389,39.99,Medium,9.494960961,0.23743338237059264,High
187,2024-02-07,2,type_c,29.41166279,36.26,Low,5.054682932,0.13940107369001656,Low
235,2024-02-07,1,type_b,48.70335282,10.73,High,8.531102518,0.7950701321528425,High
1094,2024-02-07,2,type_b,38.93631281,46.26,Medium,4.750902969,0.10270002094682232,Low
1113,2024-02-07,1,type_b,44.69040278,46.45,High,8.398877278,0.18081544193756727,High
900,2024-02-07,2,type_b,38.49282185,40.82,High,3.609238038,0.08841837427731504,Low
1773,2024-02-08,1,type_c,43.69518653,21.76,High,9.976497601,0.45847875004595584,High
1122,2024-02-08,2,type_c,40.76722534,12.14,High,5.572803791,0.4590447933278418,Low
443,2024-02-08,1,type_c,47.60159295,20.66,High,8.197705493,0.39679116616650534,High
1069,2024-02-08,2,type_c,37.68971361,33.69,-,6.619166325,0.19647273152270706,Medium
1697,2024-02-08,2,type_c,38.25994058,38.58,High,6.022178584,0.15609586791083463,Medium
1641,2024-02-08,2,type_a,38.98017249,22.42,High,5.655159605,0.25223727051739514,Low
970,2024-02-08,2,type_a,34.90594075,36.61,High,4.769298545,0.1302731096694892,Low
902,2024-02-09,1,type_c,47.21345933,26.38,High,7.840130684,0.29719979848369976,Medium
367,2024-02-09,2,type_b,34.75314028,51.8,Low,5.875410031,0.11342490407335909,Low
261,2024-02-09,2,type_b,34.57844844,22.94,Low,4.356005118,0.18988688395815168,Low
754,2024-02-09,1,type_b,57.7305267,35.96,Low,8.385951645,0.23320221482202447,High
1453,2024-02-09,2,type_c,32.54972806,48.93,Low,5.962888792,0.12186570185979972,Low
1809,2024-02-09,1,type_a,49.90139872,31.48,Medium,6.70555245,0.2130099253494282,Medium
133,2024-02-10,2,type_b,37.95283331,36.8,Low,6.650582844,0.18072235989130436,Medium
106,2024-02-10,2,type_c,36.77493742,11.32,Low,7.046547717,0.6224865474381626,Medium
1731,2024-02-10,2,type_c,46.81334939,54.91,Low,6.219334086,0.11326414288836278,Medium
1627,2024-02-10,2,type_a,32.4074728,23.53,-,5.159435398,0.2192705226519337,Low
1468,2024-02-10,2,type_a,25.30754353,56.27,High,7.066532526,0.1255825933179314,Medium
1324,2024-02-10,2,type_c,49.94265712,41.58,High,5.628469335,0.1353648228715729,Low
392,2024-02-10,2,type_a,29.7728001,34.93,High,3.932032762,0.11256893106212425,Low
1433,2024-02-11,2,type_b,34.59391188,53.79,Medium,4.807587219,0.08937697005019521,Low
869,2024-02-11,2,type_a,26.57639396,39.71,Medium,4.26832575,0.10748742760010073,Low
1681,2024-02-11,1,type_b,36.14282546,48.22,Low,9.244375424,0.1917124725010369,High
726,2024-02-11,1,type_a,42.12476692,57.68,Medium,7.109458275,0.12325690490638003,Medium
182,2024-02-11,1,type_a,44.21959894,19.78,Medium,7.752713925,0.3919471145096056,Medium
667,2024-02-12,1,type_b,46.06738053,51.25,High,8.278648369,0.16153460232195124,High
723,2024-02-12,2,type_a,37.58771928,51.22,High,6.010375215,0.11734430329949239,Medium
487,2024-02-12,2,type_b,29.05636241,10.28,Medium,5.8465916,0.5687345914396887,Low
180,2024-02-12,1,type_b,57.84765609,46.2,Low,8.913272762,0.19292798186147186,High
1465,2024-02-12,2,type_b,26.9675131,9.28,Low,6.147147503,0.662408136099138,Medium
71,2024-02-13,2,type_b,39.08777181,51.45,Medium,5.35998984,0.10417861690962098,Low
12,2024-02-13,1,type_b,43.23320397,58.31,Medium,7.933802329,0.13606246491167895,Medium
713,2024-02-13,2,type_c,39.75973409,27.88,Medium,6.021228698,0.21596946549497847,Medium
129,2024-02-13,2,type_b,34.35323695,42.95,Medium,6.60214951,0.15371710151338766,Medium
1835,2024-02-13,1,type_c,55.48607471,24.13,Low,8.14506449,0.3375492950683796,High
1592,2024-02-13,1,type_b,55.10898492,37.08,Medium,8.587166746,0.23158486370010786,High
366,2024-02-13,2,type_a,29.59243496,53.74,Low,6.570302737,0.12226093667659098,Medium
82,2024-02-14,2,type_c,30.32100476,24.92,High,6.155237383,0.24699989498394861,Medium
563,2024-02-14,2,type_a,45.17099663,51.77,Medium,6.189059245,0.11954914516129032,Medium
1859,2024-02-14,1,type_c,52.98245207,18.27,High,9.628715207,0.5270232735084839,High
6,2024-02-14,2,type_b,29.99190302,45.96,Medium,6.136381974,0.1335157087467363,Medium
1475,2024-02-14,2,type_b,39.56902254,49.99,Low,7.163684488,0.143302350230046,Medium
471,2024-02-14,1,type_a,38.52740422,47.61,Low,9.386936479,0.19716312705314007,High
1515,2024-02-14,1,type_b,36.19877758,51.28,High,7.538822157,0.1470129125780031,Medium
1174,2024-02-15,2,Type_C,32.19411278,38.72,Low,4.894187668,0.1263994748966942,Low
1999,2024-02-15,2,type_b,46.14848891,54.79,Low,5.055165712,0.0922643860558496,Low
1180,2024-02-15,1,type_c,46.18668595,62.56,Low,9.098949491,0.1454435660326087,High
792,2024-02-15,2,type_b,33.93118355,50.0,High,5.077600245,0.1015520049,Low
497,2024-02-15,2,type_b,34.31767585,40.03,Low,5.073723413,0.1267480243067699,Low
1393,2024-02-16,1,type_a,41.83268667,34.41,Medium,7.027158873,0.20421850836966002,Medium
1585,2024-02-16,2,type_c,39.83170961,58.66,Low,6.193422842,0.10558170545516538,Medium
213,2024-02-16,1,type_c,45.96747637,48.61,High,8.031621578,0.16522570619214152,High
814,2024-02-16,2,type_a,23.85471268,54.69,High,5.217240224,0.09539660310842933,Low
1019,2024-02-17,2,type_c,28.68303173,28.97,Medium,6.554051685,0.2262358192958233,Medium
19,2024-02-17,2,type_c,36.25493328,15.2,Medium,4.349698822,0.2861643961842105,Low
1513,2024-02-17,2,type_b,37.4235817,16.87,Medium,4.854413212,0.28775419158269117,Low
1891,2024-02-17,2,type_a,34.00999578,42.44,Low,6.747974389,0.15900033904335534,Medium
1612,2024-02-18,2,type_b,34.37057189,20.02,High,6.393297975,0.31934555319680324,Medium
1042,2024-02-18,1,Type_C,45.70796092,30.77,High,8.053612049,0.2617358481962951,High
620,2024-02-18,1,type_b,40.20144052,38.16,Low,7.893590323,0.20685509232180294,Medium
431,2024-02-18,1,type_c,43.21453459,53.3,Low,7.484453773,0.14042127153846154,Medium
3,2024-02-18,2,type_b,33.25120551,52.62,High,5.661209285,0.10758664547700494,Low
1130,2024-02-18,2,type_c,42.12547233,17.05,Low,4.349523322,0.2551040071554252,Low
917,2024-02-18,1,type_c,43.46219433,41.44,Medium,9.564106964,0.230794086969112,High
612,2024-02-19,1,type_a,43.20665765,43.95,Low,8.444965587,0.19214938764505118,High
102,2024-02-19,1,type_a,46.32333669,48.49,Low,8.147729861,0.16802907529387504,High
1904,2024-02-19,1,type_a,50.21901475,44.31,Low,7.295001474,0.1646355557210562,Medium
1442,2024-02-19,1,Type_C,51.12715374,30.31,Low,10.0,0.32992411745298583,High
1817,2024-02-19,1,type_b,48.11045918,36.7,High,10.0,0.2724795640326975,High
855,2024-02-20,2,type_c,40.72775195,56.76,Medium,5.678123112,0.10003740507399578,Low
507,2024-02-20,1,type_b,45.85623235,46.45,High,7.743428993,0.16670460695371367,Medium
1785,2024-02-20,2,type_c,37.10322859,55.86,High,6.017219014,0.10771963863229503,Medium
1763,2024-02-20,2,type_a,33.17152829,42.53,Medium,5.269094917,0.1238912512814484,Low
1407,2024-02-20,1,type_c,48.52406475,34.9,Medium,8.098675591,0.23205374186246416,High
177,2024-02-21,2,type_b,27.52167914,30.72,Low,6.183368805,0.20128153662109374,Medium
1665,2024-02-21,1,Type_C,49.19763472,21.53,Low,8.648131556,0.4016781958197863,High
1053,2024-02-21,1,type_c,38.96218578,52.07,High,7.773268224,0.14928496685231418,Medium
1890,2024-02-21,1,type_a,39.3821742,54.57,Medium,7.473300224,0.13694887711196627,Medium
947,2024-02-21,2,type_a,37.26753372,23.33,Medium,5.955477924,0.2552712354907844,Low
489,2024-02-21,2,type_b,36.08269127,23.28,Medium,4.847777797,0.20823787787800685,Low
1344,2024-02-21,2,Type_C,36.17482799,14.72,Medium,6.934779221,0.47111271881793476,Medium
460,2024-02-21,1,type_a,46.33962267,30.61,Medium,7.62713811,0.24917145083306108,Medium
1897,2024-02-21,2,type_c,32.12297947,51.42,High,5.862236776,0.11400693846752236,Low
1118,2024-02-21,2,type_c,30.39565441,50.73,High,6.641276752,0.13091418789670806,Medium
591,2024-02-22,1,type_c,54.78865512,12.17,High,6.607842125,0.54296155505341,Medium
866,2024-02-22,1,type_c,44.55770145,27.21,Low,9.871311841,0.36278250058801914,High
1374,2024-02-22,2,type_b,32.8978207,39.08,Medium,4.275099968,0.10939355087001025,Low
61,2024-02-22,1,type_c,40.89443354,39.51,Medium,6.558471668,0.1659952333080233,Medium
1347,2024-02-23,2,type_b,38.0649421,43.19,Low,7.438057078,0.1722171122482056,Medium
519,2024-02-23,2,Type_C,37.79280617,46.84,Medium,6.301777351,0.13453837213919725,Medium
1689,2024-02-23,2,type_b,38.87738657,21.24,Medium,3.404245488,0.16027521129943503,Low
1087,2024-02-24,1,type_a,42.06150981,59.23,High,7.109619648,0.12003409839608307,Medium
944,2024-02-24,2,type_a,32.30981039,32.69,High,6.655274466,0.20358747219333131,Medium
1896,2024-02-24,2,type_b,35.73878909,39.1,High,5.982649563,0.15300894023017902,Low
880,2024-02-24,2,type_b,37.86924056,21.9,Medium,4.919756672,0.22464642337899546,Low
1586,2024-02-24,2,type_b,34.64476513,53.06,Medium,6.445784698,0.12148105348661892,Medium
897,2024-02-24,1,type_b,35.3816878,11.62,Low,6.785768545,0.5839731966437177,Medium
744,2024-02-25,2,type_c,27.80259272,18.7,Low,5.592327031,0.29905492144385026,Low
1504,2024-02-25,1,Type_C,54.36129128,61.01,Medium,6.340209931,0.10392083151942305,Medium
641,2024-02-25,1,type_c,40.61146017,56.22,Medium,7.786550425,0.13850143054073283,Medium
926,2024-02-26,2,type_b,36.20319432,25.79,Medium,5.974030949,0.23164137064753781,Low
918,2024-02-26,2,type_a,33.36398864,8.84,Low,6.071362453,0.6868057073529412,Medium
943,2024-02-27,1,type_c,46.49132221,35.68,Medium,8.383912015,0.2349751125280269,High
1121,2024-02-27,1,Type_C,52.69859817,22.82,Low,9.225837923,0.40428737611744087,High
1114,2024-02-27,2,type_a,27.63431759,34.82,Medium,5.677897565,0.16306426091326826,Low
1301,2024-02-27,2,type_c,37.23346816,38.11,Low,5.442525224,0.14281094788769352,Low
43,2024-02-28,1,type_a,39.6930836,20.89,Medium,7.810047949,0.3738653876974629,Medium
1454,2024-02-28,1,type_b,49.22294996,53.97,Low,8.874857084,0.1644405611265518,High
965,2024-02-28,2,type_a,30.14161832,26.79,High,5.01564692,0.1872208630085853,Low
613,2024-02-28,2,type_a,38.46814157,40.54,Medium,5.251560147,0.12954021082881106,Low
1353,2024-02-28,2,type_b,30.30198514,20.65,Medium,4.993297349,0.24180616702179178,Low
941,2024-02-28,2,type_b,42.6194067,18.02,Medium,7.586004474,0.42097694084350723,Medium
1446,2024-02-28,1,type_c,48.03057049,54.09,High,7.790994457,0.1440376124422259,Medium
1367,2024-02-28,2,type_b,35.30868671,11.25,High,5.755897702,0.5116353512888889,Low
1540,2024-02-28,1,type_a,56.24710505,42.74,Medium,9.211373088,0.21552112980814225,High
1308,2024-02-28,2,type_c,27.96239311,57.61,High,3.895229573,0.06761377491754904,Low
1164,2024-02-28,2,type_a,34.52952397,21.37,Medium,5.788382158,0.27086486467009824,Low
830,2024-02-29,2,type_b,30.84246084,58.04,Low,5.872294141,0.10117667369055824,Low
1137,2024-02-29,2,type_a,31.02546583,33.92,Low,6.968969612,0.20545311356132076,Medium
1373,2024-02-29,2,type_c,29.17790156,46.84,Low,4.656086836,0.09940407421007685,Low
1944,2024-02-29,1,type_b,46.0993229,48.28,High,8.56450192,0.17739233471416735,High
1783,2024-02-29,2,type_c,36.49814149,51.38,Medium,5.509569998,0.10723180221876216,Low
1620,2024-02-29,1,type_c,50.54958579,50.48,High,10.0,0.19809825673534073,High
1158,2024-02-29,2,type_c,36.72371944,10.49,Medium,4.566579484,0.435326928884652,Low
1128,2024-02-29,2,type_c,39.86481436,39.31,Medium,3.940593929,0.10024405822945814,Low
555,2024-03-01,1,type_b,43.26848619,41.93,High,6.498021903,0.15497309570713091,Medium
1917,2024-03-01,1,type_b,47.02213495,58.63,High,5.986374186,0.1021042842572062,Low
1705,2024-03-01,1,type_b,45.58650868,34.77,Low,7.482284211,0.21519367877480583,Medium
476,2024-03-01,2,type_a,40.45314315,33.4,High,5.641026615,0.16889301242514973,Low
1546,2024-03-01,2,type_a,35.60594632,59.44,Low,7.188249291,0.12093286155787349,Medium
857,2024-03-01,1,type_b,45.06424754,61.24,Medium,8.723236972,0.14244345153494448,High
1090,2024-03-01,2,type_a,31.43819752,35.63,Low,4.755344194,0.1334646139208532,Low
1115,2024-03-02,1,type_a,36.41382001,35.61,-,9.982475319,0.28032786630160067,High
222,2024-03-02,1,type_c,44.87955654,62.12,-,8.549145631,0.1376230784127495,High
1420,2024-03-02,2,type_b,26.5495178,32.59,Medium,6.495825243,0.19931958401350106,Medium
506,2024-03-02,2,type_b,30.67488471,37.68,Low,7.105702782,0.1885802224522293,Medium
594,2024-03-02,2,type_b,35.34771604,37.1,Medium,5.404519677,0.14567438482479783,Low
1761,2024-03-02,1,type_c,42.63689512,36.42,Medium,7.883287548,0.2164549024711697,Medium
1806,2024-03-03,2,type_c,35.52094827,58.62,Medium,4.457023923,0.07603247906857728,Low
1860,2024-03-03,2,type_a,32.0442572,40.17,Low,5.63213626,0.14020752452078666,Low
1571,2024-03-03,2,type_a,37.36509051,21.22,Medium,5.514091767,0.2598535234213007,Low
1985,2024-03-03,2,type_b,38.25811201,43.35,High,5.531798382,0.1276078058131488,Low
598,2024-03-03,2,type_b,26.94463516,30.81,High,5.705963456,0.18519842440765985,Low
1831,2024-03-03,1,type_c,51.14028564,13.66,Medium,7.493434757,0.548567698169839,Medium
645,2024-03-03,2,type_c,39.91125906,14.79,Medium,4.596034946,0.31075286991210277,Low
776,2024-03-04,2,type_c,32.94856042,29.77,Medium,4.611936151,0.15491891672824992,Low
1066,2024-03-04,2,type_a,40.8841894,50.8,Low,5.107398478,0.10053934011811025,Low
1225,2024-03-04,1,type_b,37.1375953,35.71,High,8.55125616,0.23946390814897786,High
1906,2024-03-04,2,type_a,37.27810673,38.42,High,6.055105258,0.15760294789172305,Medium
1491,2024-03-04,2,type_a,38.48150606,29.47,Low,5.417325752,0.1838251018663047,Low
1980,2024-03-04,2,type_a,37.97497962,45.58,High,7.457425427,0.16361179085125058,Medium
919,2024-03-04,2,type_a,29.53637318,52.42,High,4.10625176,0.0783336848531095,Low
1410,2024-03-05,2,type_a,29.26111255,26.63,Low,4.965361648,0.18645744078107399,Low
996,2024-03-05,1,type_a,45.01911489,45.13,High,8.623450003,0.19108021278528695,High
1876,2024-03-05,2,type_b,31.14485171,37.4,Medium,7.353943038,0.1966294929946524,Medium
1564,2024-03-05,1,type_b,49.59126859,31.87,Medium,7.200576007,0.22593586466896767,Medium
1082,2024-03-05,1,type_a,46.34540238,52.6,Medium,8.486556257,0.16134137370722434,High
93,2024-03-05,2,type_b,37.4624001,56.11,Medium,5.870502516,0.10462488889680985,Low
798,2024-03-05,1,type_a,40.62632937,24.64,High,8.338744233,0.3384230614042208,High
1096,2024-03-05,2,type_b,38.14844264,18.68,High,6.522186909,0.3491534747858673,Medium
1313,2024-03-05,2,type_b,39.08489598,42.63,Medium,4.797727118,0.11254344635233403,Low
1827,2024-03-05,2,type_c,40.81463665,50.7,Low,4.544445365,0.08963403086785009,Low
957,2024-03-05,1,type_b,42.46049132,36.12,Medium,7.530823428,0.20849455780730897,Medium
881,2024-03-06,2,type_c,29.09468396,21.37,Low,5.39698775,0.25254973093121197,Low
995,2024-03-06,2,type_b,39.3969564,30.74,Low,7.706024771,0.25068395481457384,Medium
57,2024-03-07,2,type_c,32.16211315,46.27,Medium,6.94794951,0.15016100086449102,Medium
1039,2024-03-07,1,type_b,50.41745734,23.87,Low,10.0,0.41893590280687054,High
346,2024-03-07,2,type_c,31.17768194,35.5,Medium,6.402002749,0.18033810560563382,Medium
259,2024-03-07,1,type_a,43.33847483,29.92,High,8.327205068,0.2783156774064171,High
1478,2024-03-07,2,type_b,36.41928945,28.69,Low,6.353041381,0.22143748278145695,Medium
508,2024-03-07,2,type_b,41.34015927,42.91,Medium,7.396921167,0.17238222248893034,Medium
202,2024-03-07,1,type_a,40.32646189,56.73,Low,7.855494649,0.13847161376696634,Medium
1317,2024-03-07,1,type_a,43.27443329,23.61,High,8.727077866,0.3696348100804744,High
772,2024-03-07,1,type_c,36.42104631,17.49,High,8.849577922,0.5059792979988565,High
1797,2024-03-08,2,type_c,30.7799498,9.38,Low,4.645442139,0.49524969498933896,Low
554,2024-03-08,2,type_c,37.25295026,28.69,Medium,5.219400404,0.18192402941791563,Low
712,2024-03-08,2,type_c,30.24090843,26.02,Medium,5.323661223,0.204598817179093,Low
353,2024-03-09,1,type_c,43.09747192,21.25,Medium,6.749695457,0.3176327273882353,Medium
472,2024-03-09,1,type_c,33.19510498,51.08,Medium,8.856191231,0.17337884164056383,High
1058,2024-03-09,2,type_a,35.87817211,23.29,High,5.424952705,0.2329305583941606,Low
734,2024-03-09,2,type_a,36.93992776,45.83,Medium,6.405138784,0.13975864682522365,Medium
1996,2024-03-10,2,type_c,42.91650045,31.59,Low,5.043882065,0.15966704859132638,Low
1679,2024-03-10,1,type_a,53.80673783,44.91,Low,7.916022667,0.1762641431084391,Medium
1364,2024-03-10,2,type_a,38.9048466,31.28,High,6.451067267,0.20623616582480817,Medium
675,2024-03-10,2,type_b,38.63802726,52.67,Medium,4.320776892,0.0820348754888931,Low
868,2024-03-10,1,type_b,50.64123851,57.55,High,8.279945211,0.143873939374457,High
1639,2024-03-10,2,type_c,44.5831614,56.22,Low,6.269075787,0.11150970805763075,Medium
336,2024-03-10,1,type_c,43.63863296,32.86,Low,7.369881958,0.2242812525258673,Medium
1932,2024-03-10,1,type_a,48.29719042,29.41,High,7.716178829,0.2623658221353281,Medium
1196,2024-03-11,1,type_a,51.59561989,18.38,Low,6.585809625,0.35831390778019584,Medium
1392,2024-03-11,2,type_a,36.73145492,12.15,Low,5.010971642,0.41242564954732513,Low
1102,2024-03-11,1,Type_C,45.12998801,7.03,Low,8.607173212,1.224348963300142,High
1977,2024-03-11,1,type_c,49.57049879,28.36,High,8.039335001,0.2834744358603667,High
330,2024-03-11,2,type_c,34.36576539,13.85,Low,3.850802588,0.2780362879422383,Low
160,2024-03-12,2,type_b,40.79821336,53.18,Low,7.302912707,0.13732442096652878,Medium
1559,2024-03-12,2,type_a,34.12725856,31.52,Low,5.91454607,0.18764422810913706,Low
1243,2024-03-12,2,type_b,34.5082617,60.95,High,6.03140776,0.09895664905660376,Medium
264,2024-03-12,2,type_c,36.32940898,21.37,Low,5.572720497,0.2607730695835283,Low
1166,2024-03-12,2,type_c,39.54142193,39.8,-,3.509993541,0.08819079248743719,Low
677,2024-03-12,1,type_a,46.31989226,26.98,Low,7.728900677,0.28646777898443293,Medium
1193,2024-03-13,2,type_b,31.45827934,13.37,-,5.313330332,0.39740690590875094,Low
1469,2024-03-13,2,type_a,39.04482659,9.5,Low,6.168671336,0.6493338248421052,Medium
1472,2024-03-13,1,type_b,44.75137625,35.730000000000004,High,7.952958105,0.22258488958858103,Medium
320,2024-03-13,2,type_c,33.02767087,44.65,High,7.189696119,0.1610234293169093,Medium
479,2024-03-13,1,type_a,47.49481488,44.92,Medium,9.269705402,0.20636031616206588,High
520,2024-03-13,2,type_a,29.63860475,49.99,High,7.475270357,0.14953531420284058,Medium
844,2024-03-13,2,type_b,33.07074587,41.04,High,5.998145648,0.1461536463937622,Low
271,2024-03-13,2,type_c,28.14103402,32.54,Medium,6.921440825,0.21270561846957592,Medium
78,2024-03-14,2,type_a,39.55721761,32.97,Low,6.680829198,0.20263358198362147,Medium
1951,2024-03-14,1,type_b,44.27403962,28.16,High,5.895672444,0.2093633680397727,Low
25,2024-03-14,2,type_a,35.05020558,8.84,Low,5.285935186,0.5979564690045248,Low
765,2024-03-14,1,type_b,48.64523248,59.02,Medium,7.694478679,0.13037069940698068,Medium
1339,2024-03-14,2,type_c,33.82661206,37.92,Medium,6.566357227,0.17316342898206752,Medium
761,2024-03-15,2,type_a,32.05080749,31.11,High,5.86839999,0.18863387945998072,Low
87,2024-03-15,2,type_c,30.80598973,12.42,Low,8.624293963,0.6943875976650563,High
1798,2024-03-15,2,type_c,33.37753895,17.62,Medium,6.16745634,0.3500258989784336,Medium
959,2024-03-15,2,type_b,36.80784911,28.18,Low,6.166597083,0.21882885319375445,Medium
1599,2024-03-15,1,type_a,35.84731504,35.62,Low,9.230900963,0.2591493813307131,High
1905,2024-03-15,1,type_a,47.08100832,56.03,Medium,7.050508285,0.12583452230947706,Medium
1294,2024-03-16,1,type_b,42.72490389,22.61,High,8.781795351,0.3884031557275542,High
423,2024-03-16,2,type_a,31.33968502,27.0,Low,6.301442601,0.233386763,Medium
986,2024-03-16,2,type_a,37.3917817,50.34,Low,5.941790962,0.11803319352403654,Low
1028,2024-03-16,2,type_c,30.32607299,35.730000000000004,Low,3.791463793,0.10611429591379792,Low
824,2024-03-16,1,type_c,38.9732858,36.18,Low,7.651318448,0.21147922741846323,Medium
411,2024-03-17,2,type_a,31.29181362,44.38,High,7.041697464,0.15866826191978367,Medium
260,2024-03-17,2,type_c,34.52837367,38.51,Medium,6.129556719,0.1591679231108803,Medium
768,2024-03-17,2,type_b,37.12612436,9.52,High,6.729763711,0.7069079528361345,Medium
147,2024-03-17,2,type_b,36.73223972,45.4,Low,6.677881794,0.1470899073568282,Medium
1263,2024-03-17,2,type_b,42.024952,27.67,Low,5.500089288,0.19877445926996745,Low
751,2024-03-18,2,type_a,29.44235827,36.03,High,5.043306888,0.1399752119900083,Low
360,2024-03-18,1,type_b,42.37126975,56.85,Medium,9.423518188,0.1657610938962181,High
1018,2024-03-18,2,type_a,47.08723726,21.22,Medium,6.895026538,0.3249305625824694,Medium
95,2024-03-19,1,Type_C,41.84548493,21.33,Medium,8.126027959,0.3809670866854196,High
